"ID","事業者コード","事業者名","路線コード","路線名","駅コード","駅名","緯度","経度","向き1","着数1","発数1","向き2","着数2","発数2"
265,101,"JR北海道",14,"宗谷線",11,"士別",44.172195,142.38794,"下り",11,11,"上り",12,12
266,101,"JR北海道",14,"宗谷線",12,"多寄",44.24039,142.39636,"下り",7,7,"上り",9,9
267,101,"JR北海道",14,"宗谷線",13,"瑞穂",44.266435,142.39638,"下り",4,4,"上り",4,4
268,101,"JR北海道",14,"宗谷線",14,"風連",44.29231,142.421625,"下り",11,11,"上り",12,12
269,101,"JR北海道",14,"宗谷線",15,"名寄高校",44.33115109,142.46549053,"下り",11,11,"上り",12,12
270,101,"JR北海道",14,"宗谷線",16,"名寄",44.34929,142.465413,"下り",11,4,"上り",5,12
271,101,"JR北海道",14,"宗谷線",17,"日進",44.3819,142.46716,"下り",4,4,"上り",5,5
272,101,"JR北海道",14,"宗谷線",18,"智恵文",44.45551,142.41481,"下り",4,4,"上り",5,5
273,101,"JR北海道",14,"宗谷線",19,"智北",44.461235,142.395275,"下り",4,4,"上り",4,4
274,101,"JR北海道",14,"宗谷線",20,"美深",44.483096,142.350567,"下り",4,4,"上り",5,5
275,101,"JR北海道",14,"宗谷線",21,"天塩川温泉",44.665075,142.25872,"下り",4,4,"上り",4,4
276,101,"JR北海道",14,"宗谷線",22,"咲来",44.692703,142.267563,"下り",4,4,"上り",5,5
277,101,"JR北海道",14,"宗谷線",23,"音威子府",44.72944,142.25988,"下り",4,3,"上り",3,5
278,101,"JR北海道",14,"宗谷線",24,"筬島",44.738885,142.19785,"下り",3,3,"上り",3,3
279,101,"JR北海道",14,"宗谷線",25,"佐久",44.74407,142.04863,"下り",3,3,"上り",3,3
280,101,"JR北海道",14,"宗谷線",26,"天塩中川",44.81195,142.075355,"下り",3,3,"上り",3,3
281,101,"JR北海道",14,"宗谷線",27,"問寒別",44.91232,142.025585,"下り",3,3,"上り",3,3
282,101,"JR北海道",14,"宗谷線",28,"糠南",44.92079,142.000985,"下り",3,3,"上り",3,3
283,101,"JR北海道",14,"宗谷線",29,"雄信内",44.911535,141.9356,"下り",3,3,"上り",3,3
284,101,"JR北海道",14,"宗谷線",30,"南幌延",44.96518,141.884875,"下り",3,3,"上り",3,3
285,101,"JR北海道",14,"宗谷線",31,"幌延",45.0144,141.845985,"下り",3,3,"上り",4,3
286,101,"JR北海道",14,"宗谷線",32,"下沼",45.03723,141.758205,"下り",3,3,"上り",4,4
287,101,"JR北海道",14,"宗谷線",33,"豊富",45.104421,141.772371,"下り",3,3,"上り",4,4
288,101,"JR北海道",14,"宗谷線",34,"兜沼",45.22031,141.69747,"下り",3,3,"上り",4,4
289,101,"JR北海道",14,"宗谷線",35,"勇知",45.25923,141.68517,"下り",3,3,"上り",4,4
290,101,"JR北海道",14,"宗谷線",36,"抜海",45.3167,141.644695,"下り",3,3,"上り",4,4
291,101,"JR北海道",14,"宗谷線",37,"南稚内",45.397925,141.68294,"下り",3,3,"上り",4,4
292,101,"JR北海道",14,"宗谷線",38,"稚内",45.416338,141.67731,"下り",3,0,"上り",0,4
293,101,"JR北海道",15,"石北線",1,"旭川",43.76290203,142.35851924,"下り",0,12,"上り",12,0
294,101,"JR北海道",15,"石北線",2,"旭川四条",43.764045,142.375841,"下り",12,12,"上り",11,11
295,101,"JR北海道",15,"石北線",3,"新旭川",43.780215,142.384755,"下り",12,12,"上り",11,11
296,101,"JR北海道",15,"石北線",4,"南永山",43.78055,142.408615,"下り",12,12,"上り",11,11
297,101,"JR北海道",15,"石北線",5,"東旭川",43.776605,142.441485,"下り",12,11,"上り",11,11
298,101,"JR北海道",15,"石北線",6,"桜岡",43.801817,142.486893,"下り",11,11,"上り",11,11
299,101,"JR北海道",15,"石北線",7,"当麻",43.825535,142.51703,"下り",11,10,"上り",11,12
300,101,"JR北海道",15,"石北線",8,"伊香牛",43.87606,142.52535,"下り",9,8,"上り",9,10
301,101,"JR北海道",15,"石北線",9,"愛別",43.898665,142.582195,"下り",8,8,"上り",9,9
302,101,"JR北海道",15,"石北線",10,"中愛別",43.896225,142.65548,"下り",8,8,"上り",9,9
303,101,"JR北海道",15,"石北線",11,"安足間",43.851985,142.69388,"下り",8,8,"上り",9,9
304,101,"JR北海道",15,"石北線",12,"上川",43.848515,142.766795,"下り",9,2,"上り",2,10
305,101,"JR北海道",15,"石北線",13,"白滝",43.884527,143.180901,"下り",2,4,"上り",4,2
306,101,"JR北海道",15,"石北線",14,"丸瀬布",44.00632,143.33581,"下り",4,4,"上り",4,4
307,101,"JR北海道",15,"石北線",15,"瀬戸瀬",44.008755,143.421095,"下り",3,3,"上り",3,3
308,101,"JR北海道",15,"石北線",16,"遠軽",44.06028,143.52068,"下り",3,5,"上り",6,4
309,101,"JR北海道",15,"石北線",17,"安国",43.993325,143.535785,"下り",5,5,"上り",6,6
310,101,"JR北海道",15,"石北線",18,"生田原",43.923695,143.534635,"下り",5,5,"上り",5,6
311,101,"JR北海道",15,"石北線",19,"西留辺蘂",43.785315,143.603365,"下り",4,6,"上り",6,4
312,101,"JR北海道",15,"石北線",20,"留辺蘂",43.785531,143.621397,"下り",7,8,"上り",9,7
313,101,"JR北海道",15,"石北線",21,"相内",43.795915,143.7564,"下り",8,8,"上り",9,9
314,101,"JR北海道",15,"石北線",22,"東相内",43.805445,143.809465,"下り",8,9,"上り",10,9
315,101,"JR北海道",15,"石北線",23,"西北見",43.80315,143.84158,"下り",9,9,"上り",10,10
316,101,"JR北海道",15,"石北線",24,"北見",43.80542,143.898135,"下り",9,10,"上り",9,10
317,101,"JR北海道",15,"石北線",25,"柏陽",43.82502,143.916955,"下り",10,10,"上り",9,9
318,101,"JR北海道",15,"石北線",26,"愛し野",43.841405,143.93281,"下り",10,10,"上り",9,9
319,101,"JR北海道",15,"石北線",27,"端野",43.851365,143.94237,"下り",10,10,"上り",9,9
320,101,"JR北海道",15,"石北線",28,"緋牛内",43.8805,143.999705,"下り",10,10,"上り",9,9
321,101,"JR北海道",15,"石北線",29,"美幌",43.836993,144.105629,"下り",10,10,"上り",9,9
322,101,"JR北海道",15,"石北線",30,"西女満別",43.880025,144.14829,"下り",9,9,"上り",9,9
323,101,"JR北海道",15,"石北線",31,"女満別",43.915965,144.170805,"下り",10,10,"上り",9,9
324,101,"JR北海道",15,"石北線",32,"呼人",43.963785,144.218955,"下り",10,10,"上り",9,9
325,101,"JR北海道",15,"石北線",33,"網走",44.019915,144.25418,"下り",10,0,"上り",0,9
326,101,"JR北海道",16,"釧網線",1,"釧路",42.99057,144.382035,"下り",0,6,"上り",7,0
327,101,"JR北海道",16,"釧網線",2,"東釧路",42.9951,144.411375,"下り",6,6,"上り",7,7
328,101,"JR北海道",16,"釧網線",3,"遠矢",43.04751,144.45826,"下り",6,6,"上り",7,7
329,101,"JR北海道",16,"釧網線",4,"釧路湿原",43.100465,144.44781,"下り",6,6,"上り",7,7
330,101,"JR北海道",16,"釧網線",5,"塘路",43.151725,144.496785,"下り",6,6,"上り",7,7
331,101,"JR北海道",16,"釧網線",6,"茅沼",43.202125,144.503775,"下り",6,6,"上り",7,7
332,101,"JR北海道",16,"釧網線",7,"標茶",43.298425,144.60844,"下り",6,6,"上り",7,7
333,101,"JR北海道",16,"釧網線",8,"磯分内",43.37953,144.554175,"下り",6,6,"上り",7,7
334,101,"JR北海道",16,"釧網線",9,"摩周",43.48737,144.46374,"下り",6,5,"上り",6,7
335,101,"JR北海道",16,"釧網線",10,"美留和",43.55536,144.437675,"下り",5,5,"上り",6,6
336,101,"JR北海道",16,"釧網線",11,"川湯温泉",43.616475,144.45805,"下り",5,4,"上り",4,6
337,101,"JR北海道",16,"釧網線",12,"緑",43.718285,144.50551,"下り",4,5,"上り",5,4
338,101,"JR北海道",16,"釧網線",13,"札弦",43.786525,144.53162,"下り",5,5,"上り",5,5
339,101,"JR北海道",16,"釧網線",14,"清里町",43.83869,144.59399,"下り",5,5,"上り",5,5
340,101,"JR北海道",16,"釧網線",15,"中斜里",43.87447,144.659095,"下り",5,5,"上り",5,5
341,101,"JR北海道",16,"釧網線",16,"知床斜里",43.910825,144.66164,"下り",5,6,"上り",6,5
342,101,"JR北海道",16,"釧網線",17,"止別",43.92147,144.520045,"下り",6,6,"上り",6,6
343,101,"JR北海道",16,"釧網線",18,"浜小清水",43.93403,144.45313,"下り",6,6,"上り",6,6
344,101,"JR北海道",16,"釧網線",19,"北浜",43.958535,144.35246,"下り",6,6,"上り",6,6
345,101,"JR北海道",16,"釧網線",20,"藻琴",43.968395,144.32001,"下り",6,6,"上り",6,6
346,101,"JR北海道",16,"釧網線",21,"鱒浦",43.98253,144.296535,"下り",6,6,"上り",6,6
347,101,"JR北海道",16,"釧網線",22,"桂台",44.01697,144.273235,"下り",6,6,"上り",6,6
348,101,"JR北海道",16,"釧網線",23,"網走",44.019915,144.25418,"下り",6,0,"上り",0,6
349,102,"JR東日本",1,"東海道線",1,"東京",35.681732,139.765384,"下り",0,128,"上り",124,0
350,102,"JR東日本",1,"東海道線",2,"新橋",35.66639,139.7582,"下り",128,128,"上り",124,124
351,102,"JR東日本",1,"東海道線",3,"品川",35.628141,139.738845,"下り",128,125,"上り",127,124
352,102,"JR東日本",1,"東海道線",4,"川崎",35.531365,139.69681,"下り",125,125,"上り",127,127
353,102,"JR東日本",1,"東海道線",5,"横浜",35.465848,139.622249,"下り",125,159,"上り",161,127
354,102,"JR東日本",1,"東海道線",6,"戸塚",35.400432,139.534301,"下り",159,159,"上り",161,161
355,102,"JR東日本",1,"東海道線",7,"大船",35.354156,139.531163,"下り",159,158,"上り",161,161
356,102,"JR東日本",1,"東海道線",8,"藤沢",35.338835,139.48642,"下り",158,158,"上り",161,161
357,102,"JR東日本",1,"東海道線",9,"辻堂",35.336845,139.445895,"下り",151,151,"上り",152,153
358,102,"JR東日本",1,"東海道線",10,"茅ヶ崎",35.330639,139.408002,"下り",158,158,"上り",160,160
359,102,"JR東日本",1,"東海道線",11,"平塚",35.327546,139.349023,"下り",158,124,"上り",126,160
360,102,"JR東日本",1,"東海道線",12,"大磯",35.311458,139.313276,"下り",117,117,"上り",119,119
361,102,"JR東日本",1,"東海道線",13,"二宮",35.29867,139.25675,"下り",117,117,"上り",118,119
362,102,"JR東日本",1,"東海道線",14,"国府津",35.281395,139.214955,"下り",124,105,"上り",103,125
363,102,"JR東日本",1,"東海道線",15,"鴨宮",35.275725,139.180166,"下り",98,98,"上り",96,96
364,102,"JR東日本",1,"東海道線",16,"小田原",35.256104,139.155757,"下り",105,56,"上り",57,103
365,102,"JR東日本",1,"東海道線",17,"早川",35.238712,139.145007,"下り",56,56,"上り",57,57
366,102,"JR東日本",1,"東海道線",18,"根府川",35.202571,139.138637,"下り",56,56,"上り",57,57
367,102,"JR東日本",1,"東海道線",19,"真鶴",35.156826,139.132323,"下り",56,56,"上り",57,57
368,102,"JR東日本",1,"東海道線",20,"湯河原",35.146125,139.1022,"下り",56,56,"上り",57,57
369,102,"JR東日本",1,"東海道線",21,"熱海",35.103884,139.077944,"下り",56,0,"上り",0,57
370,102,"JR東日本",2,"伊東線",1,"熱海",35.103884,139.077944,"下り",0,33,"上り",33,0
371,102,"JR東日本",2,"伊東線",2,"来宮",35.09872,139.06557,"下り",33,33,"上り",33,33
372,102,"JR東日本",2,"伊東線",3,"伊豆多賀",35.059444,139.066904,"下り",33,33,"上り",33,33
373,102,"JR東日本",2,"伊東線",4,"網代",35.043511,139.081165,"下り",33,33,"上り",33,33
374,102,"JR東日本",2,"伊東線",5,"宇佐美",35.005635,139.079785,"下り",33,33,"上り",33,33
375,102,"JR東日本",2,"伊東線",6,"伊東",34.974835,139.092105,"下り",33,0,"上り",0,33
376,102,"JR東日本",3,"湘南新宿ライン",1,"赤羽",35.777635,139.721243,"南行",0,67,"北行",67,0
377,102,"JR東日本",3,"湘南新宿ライン",2,"池袋",35.73019,139.711229,"南行",67,67,"北行",67,67
378,102,"JR東日本",3,"湘南新宿ライン",3,"新宿",35.690465,139.70014,"南行",67,67,"北行",67,67
379,102,"JR東日本",3,"湘南新宿ライン",4,"渋谷",35.658093,139.701645,"南行",67,67,"北行",67,67
380,102,"JR東日本",3,"湘南新宿ライン",5,"恵比寿",35.63292,139.71583,"南行",60,60,"北行",59,59
381,102,"JR東日本",3,"湘南新宿ライン",6,"大崎",35.619945,139.728245,"南行",67,67,"北行",67,67
382,102,"JR東日本",3,"湘南新宿ライン",7,"西大井",35.601699,139.721607,"南行",33,33,"北行",33,33
383,102,"JR東日本",3,"湘南新宿ライン",8,"武蔵小杉",35.57466,139.66335,"南行",67,67,"北行",67,67
384,102,"JR東日本",3,"湘南新宿ライン",9,"新川崎",35.551729,139.671549,"南行",33,33,"北行",33,33
385,102,"JR東日本",3,"湘南新宿ライン",10,"横浜",35.465848,139.622249,"南行",67,0,"北行",0,67
386,102,"JR東日本",4,"中央線快速",1,"東京",35.680965,139.766685,"下り",0,283,"上り",283,0
387,102,"JR東日本",4,"中央線快速",2,"神田",35.69177,139.770875,"下り",283,283,"上り",283,283
388,102,"JR東日本",4,"中央線快速",3,"御茶ノ水",35.699605,139.76503,"下り",283,283,"上り",283,283
389,102,"JR東日本",4,"中央線快速",4,"四ツ谷",35.685653,139.73053,"下り",283,283,"上り",283,283
390,102,"JR東日本",4,"中央線快速",5,"新宿",35.690465,139.70014,"下り",283,283,"上り",283,283
391,102,"JR東日本",4,"中央線快速",6,"中野",35.70574,139.665605,"下り",283,283,"上り",279,279
392,102,"JR東日本",4,"中央線快速",7,"高円寺",35.705324,139.6497,"下り",228,228,"上り",231,231
393,102,"JR東日本",4,"中央線快速",8,"阿佐ヶ谷",35.704878,139.635855,"下り",228,228,"上り",231,231
394,102,"JR東日本",4,"中央線快速",9,"荻窪",35.70443,139.620245,"下り",248,248,"上り",231,231
395,102,"JR東日本",4,"中央線快速",10,"西荻窪",35.703782,139.59945,"下り",228,228,"上り",231,231
396,102,"JR東日本",4,"中央線快速",11,"吉祥寺",35.703144,139.57981,"下り",248,248,"上り",231,231
397,102,"JR東日本",4,"中央線快速",12,"三鷹",35.70269,139.56064,"下り",283,285,"上り",282,279
398,102,"JR東日本",4,"中央線快速",13,"武蔵境",35.70209,139.543555,"下り",230,230,"上り",234,234
399,102,"JR東日本",4,"中央線快速",14,"東小金井",35.70156,139.52376,"下り",230,230,"上り",234,234
400,102,"JR東日本",4,"中央線快速",15,"武蔵小金井",35.701035,139.50593,"下り",230,215,"上り",216,234
401,102,"JR東日本",4,"中央線快速",16,"国分寺",35.700134,139.480855,"下り",270,270,"上り",268,268
402,102,"JR東日本",4,"中央線快速",17,"西国分寺",35.699727,139.465925,"下り",215,215,"上り",216,216
403,102,"JR東日本",4,"中央線快速",18,"国立",35.699195,139.446415,"下り",218,218,"上り",218,218
404,102,"JR東日本",4,"中央線快速",19,"立川",35.698016,139.413732,"下り",273,200,"上り",194,270
405,102,"JR東日本",4,"中央線快速",20,"日野",35.678547,139.393427,"下り",200,200,"上り",192,192
406,102,"JR東日本",4,"中央線快速",21,"豊田",35.659453,139.381453,"下り",200,166,"上り",160,192
407,102,"JR東日本",4,"中央線快速",22,"八王子",35.655503,139.33882,"下り",166,159,"上り",150,162
408,102,"JR東日本",4,"中央線快速",23,"西八王子",35.656275,139.312005,"下り",159,159,"上り",148,148
409,102,"JR東日本",4,"中央線快速",24,"高尾",35.642375,139.282635,"下り",159,0,"上り",0,150
410,102,"JR東日本",5,"中央・総武線緩行線",1,"千葉",35.6135,140.113518,"西行",0,142,"東行",142,0
411,102,"JR東日本",5,"中央・総武線緩行線",2,"西千葉",35.622628,140.103323,"西行",142,142,"東行",142,142
412,102,"JR東日本",5,"中央・総武線緩行線",3,"稲毛",35.63731,140.092565,"西行",142,142,"東行",142,142
413,102,"JR東日本",5,"中央・総武線緩行線",4,"新検見川",35.651799,140.073345,"西行",142,142,"東行",142,142
414,102,"JR東日本",5,"中央・総武線緩行線",5,"幕張",35.659546,140.057821,"西行",142,143,"東行",142,142
415,102,"JR東日本",5,"中央・総武線緩行線",6,"幕張本郷",35.672905,140.042075,"西行",143,143,"東行",142,142
416,102,"JR東日本",5,"中央・総武線緩行線",7,"津田沼",35.691375,140.020225,"西行",143,228,"東行",229,142
417,102,"JR東日本",5,"中央・総武線緩行線",8,"東船橋",35.699828,140.00407,"西行",228,228,"東行",229,229
418,102,"JR東日本",5,"中央・総武線緩行線",9,"船橋",35.701734,139.984675,"西行",228,228,"東行",229,229
419,102,"JR東日本",5,"中央・総武線緩行線",10,"西船橋",35.707475,139.959148,"西行",228,231,"東行",232,229
420,102,"JR東日本",5,"中央・総武線緩行線",11,"下総中山",35.714285,139.94307,"西行",231,231,"東行",232,232
421,102,"JR東日本",5,"中央・総武線緩行線",12,"本八幡",35.72085,139.927405,"西行",231,231,"東行",232,232
422,102,"JR東日本",5,"中央・総武線緩行線",13,"市川",35.72887,139.90817,"西行",231,231,"東行",232,232
423,102,"JR東日本",5,"中央・総武線緩行線",14,"小岩",35.73333,139.88185,"西行",231,231,"東行",232,232
424,102,"JR東日本",5,"中央・総武線緩行線",15,"新小岩",35.716791,139.857646,"西行",231,231,"東行",232,232
425,102,"JR東日本",5,"中央・総武線緩行線",16,"平井",35.706448,139.842387,"西行",231,231,"東行",232,232
426,102,"JR東日本",5,"中央・総武線緩行線",17,"亀戸",35.697342,139.82661,"西行",231,231,"東行",232,232
427,102,"JR東日本",5,"中央・総武線緩行線",18,"錦糸町",35.696719,139.81432,"西行",231,231,"東行",232,232
428,102,"JR東日本",5,"中央・総武線緩行線",19,"両国",35.695755,139.79335,"西行",231,231,"東行",232,232
429,102,"JR東日本",5,"中央・総武線緩行線",20,"浅草橋",35.69739,139.78449,"西行",231,231,"東行",232,232
430,102,"JR東日本",5,"中央・総武線緩行線",21,"秋葉原",35.69832,139.773215,"西行",231,231,"東行",232,232
431,102,"JR東日本",5,"中央・総武線緩行線",22,"御茶ノ水",35.699605,139.76503,"西行",231,232,"東行",232,232
432,102,"JR東日本",5,"中央・総武線緩行線",23,"水道橋",35.702,139.753745,"西行",232,232,"東行",232,232
433,102,"JR東日本",5,"中央・総武線緩行線",24,"飯田橋",35.70019,139.7437,"西行",232,232,"東行",232,232
434,102,"JR東日本",5,"中央・総武線緩行線",25,"市ヶ谷",35.691155,139.73532,"西行",232,232,"東行",232,232
435,102,"JR東日本",5,"中央・総武線緩行線",26,"四ツ谷",35.685653,139.73053,"西行",232,232,"東行",232,232
436,102,"JR東日本",5,"中央・総武線緩行線",27,"信濃町",35.679942,139.721099,"西行",232,232,"東行",232,232
437,102,"JR東日本",5,"中央・総武線緩行線",28,"千駄ヶ谷",35.681196,139.71153,"西行",232,232,"東行",232,232
438,102,"JR東日本",5,"中央・総武線緩行線",29,"代々木",35.683795,139.70221,"西行",232,232,"東行",232,232
439,102,"JR東日本",5,"中央・総武線緩行線",30,"新宿",35.69019,139.700617,"西行",232,232,"東行",232,232
440,102,"JR東日本",5,"中央・総武線緩行線",31,"大久保",35.700635,139.697445,"西行",232,232,"東行",232,232
441,102,"JR東日本",5,"中央・総武線緩行線",32,"東中野",35.70625,139.68508,"西行",232,232,"東行",232,232
442,102,"JR東日本",5,"中央・総武線緩行線",33,"中野",35.70574,139.665605,"西行",232,223,"東行",223,232
443,102,"JR東日本",5,"中央・総武線緩行線",34,"高円寺",35.705324,139.6497,"西行",223,223,"東行",223,223
